node_id	gene_symbol
3265	MRPS7
3266	MRRF
3267	MRVI1
3268	MS4A3
3269	MS4A6A
3270	MSH2
3271	MSH3
3272	MSH5
3273	MSH6
3274	MSL2
3275	MSL3
3276	MSLN
3277	MSMO1
3278	MSMP
3279	MSRB2
3280	MSRB3
3281	MST1
3282	MST1R
3283	MSTN
3284	MT-ND4
3285	MT1X
3286	MT2A
3287	MT4
3288	MTA1
3289	MTA2
3290	MTBP
3291	MTERF4
3292	MTF2
3293	MTFR1
3294	MTFR1L
3295	MTFR2
3296	MTG2
3297	MTIF2
3298	MTIF3
3299	MTMR14
3300	MTMR4
3301	MTMR6
3302	MTMR9
3303	MTOR
3304	MTPAP
3305	MTPN
3306	MTR
3307	MTRR
3308	MTX2
3309	MUC17
3310	MUC20
3311	MUM1
3312	MUS81
3313	MUT
3314	MUTYH
3315	MVP
3316	MX1
3317	MXD3
3318	MXI1
3319	MXRA7
3320	MYB
3321	MYBBP1A
3322	MYBL1
3323	MYBL2
3324	MYBPC1
3325	MYBPC3
3326	MYC
3327	MYCBP2
3328	MYCN
3329	MYD88
3330	MYDGF
3331	MYH13
3332	MYH14
3333	MYH15
3334	MYH2
3335	MYH3
3336	MYH4
3337	MYH6
3338	MYH7
3339	MYH9
3340	MYL12A
3341	MYL12B
3342	MYLIP
3343	MYLK
3344	MYLK3
3345	MYLPF
3346	MYO1B
3347	MYO1C
3348	MYO1E
3349	MYO5C
3350	MYO6
3351	MYO9B
3352	MYOF
3353	MYT1
3354	MZB1
3355	MZF1
3356	N4BP2L2
3357	N4BP2L2-IT2
3358	N6AMT1
3359	NAA10
3360	NAA15
3361	NAA16
3362	NAA20
3363	NAA38
3364	NAA40
3365	NAA50
3366	NAALAD2
3367	NABP1
3368	NABP2
3369	NACA
3370	NACA2
3371	NACAD
3372	NACAP1
3373	NADK
3374	NADSYN1
3375	NAE1
3376	NAGLU
3377	NAGS
3378	NAIP
3379	NAMPT
3380	NANP
3381	NAP1L1
3382	NAP1L4
3383	NAP1L6
3384	NAPB
3385	NARF
3386	NARFL
3387	NARS
3388	NARS2
3389	NASP
3390	NAT10
3391	NAT2
3392	NAT8
3393	NAV3
3394	NBEAL1
3395	NBEAL2
3396	NBL1
3397	NBN
3398	NBR1
3399	NBR2
3400	NCAM1
3401	NCAPD2
3402	NCAPD3
3403	NCAPG
3404	NCAPG2
3405	NCAPH
3406	NCAPH2
3407	NCBP1
3408	NCBP2
3409	NCEH1
3410	NCF4
3411	NCK1
3412	NCKAP1
3413	NCKAP1L
3414	NCKIPSD
3415	NCL
3416	NCLN
3417	NCOA2
3418	NCOA3
3419	NCOA6
3420	NCOR1
3421	NCOR2
3422	NCR1
3423	NCS1
3424	NDC1
3425	NDC80
3426	NDEL1
3427	NDN
3428	NDRG1
3429	NDST1
3430	NDST3
3431	NDUFA11
3432	NDUFA12
3433	NDUFA13
3434	NDUFA3
3435	NDUFA5
3436	NDUFA8
3437	NDUFA9
3438	NDUFAF4
3439	NDUFAF6
3440	NDUFB10
3441	NDUFB2
3442	NDUFB5
3443	NDUFB6
3444	NDUFB7
3445	NDUFB9
3446	NDUFS1
3447	NDUFS2
3448	NDUFS4
3449	NDUFS7
3450	NDUFS8
3451	NDUFV1
3452	NDUFV2
3453	NECAB2
3454	NECAP1
3455	NECTIN1
3456	NECTIN2
3457	NECTIN4
3458	NEDD4
3459	NEDD4L
3460	NEDD8
3461	NEDD9
3462	NEFL
3463	NEIL1
3464	NEIL2
3465	NEIL3
3466	NEK1
3467	NEK2
3468	NEK5
3469	NEK6
3470	NEK7
3471	NELFB
3472	NEMP1
3473	NEPRO
3474	NET1
3475	NEU1
3476	NEUROD6
3477	NEUROG1
3478	NEUROG2
3479	NEXN
3480	NF1
3481	NF2
3482	NFATC1
3483	NFATC2
3484	NFATC2IP
3485	NFATC3
3486	NFE2L2
3487	NFIX
3488	NFKB1
3489	NFKB2
3490	NFKBIA
3491	NFRKB
3492	NFS1
3493	NFXL1
3494	NFYA
3495	NFYB
3496	NFYC
3497	NGDN
3498	NGFR
3499	NGLY1
3500	NHEJ1
3501	NHP2
3502	NIF3L1
3503	NIFK
3504	NIM1K
3505	NIPAL1
3506	NIPBL
3507	NKAP
3508	NKG7
3509	NKIRAS2
3510	NKRF
3511	NKX2-2
3512	NLE1
3513	NLRC4
3514	NLRP1
3515	NLRP2
3516	NLRP3
3517	NMBR
3518	NMD3
3519	NME1
3520	NME1-NME2
3521	NME3
3522	NME5
3523	NME6
3524	NMI
3525	NMNAT1
3526	NMT2
3527	NMUR1
3528	NNMT
3529	NNT
3530	NOB1
3531	NOC2L
3532	NOC3L
3533	NOC4L
3534	NOD1
3535	NOD2
3536	NOL10
3537	NOL11
3538	NOL12
3539	NOL3
3540	NOL4
3541	NOL6
3542	NOL8
3543	NOLC1
3544	NONO
3545	NOP10
3546	NOP14
3547	NOP14-AS1
3548	NOP16
3549	NOP2
3550	NOP53
3551	NOP56
3552	NOP58
3553	NOS2
3554	NOTCH1
3555	NOTCH2
3556	NOTCH2NL
3557	NPAT
3558	NPC2
3559	NPLOC4
3560	NPM1
3561	NPM3
3562	NPNT
3563	NPPC
3564	NPR2
3565	NPRL2
3566	NPTN
3567	NPTXR
3568	NPVF
3569	NPY2R
3570	NQO2
3571	NR1D1
3572	NR1H2
3573	NR1I2
3574	NR2C1
3575	NR2C2
3576	NR2F6
3577	NR4A1
3578	NR5A1
3579	NRAS
3580	NRBF2
3581	NRBP1
3582	NRBP2
3583	NRDC
3584	NRDE2
3585	NRF1
3586	NRG2
3587	NRIP2
3588	NRM
3589	NRXN1
3590	NSA2
3591	NSD2
3592	NSD3
3593	NSDHL
3594	NSL1
3595	NSMCE1
3596	NSMCE2
3597	NSMCE4A
3598	NSUN2
3599	NSUN4
3600	NSUN6
3601	NSUN7
3602	NT5C2
3603	NT5E
3604	NTF3
3605	NTHL1
3606	NTN4
3607	NTRK1
3608	NTRK2
3609	NUAK1
3610	NUB1
3611	NUCB1
3612	NUDC
3613	NUDCD1
3614	NUDCD3
3615	NUDT1
3616	NUDT18
3617	NUDT21
3618	NUDT3
3619	NUDT5
3620	NUF2
3621	NUMA1
3622	NUMB
3623	NUP153
3624	NUP155
3625	NUP160
3626	NUP188
3627	NUP205
3628	NUP214
3629	NUP43
3630	NUP54
3631	NUP58
3632	NUP62
3633	NUP85
3634	NUP88
3635	NUP93
3636	NUPL2
3637	NUPR1
3638	NUS1
3639	NUSAP1
3640	NUTM1
3641	NVL
3642	NXF1
3643	NXN
3644	NXPE2
3645	NXT1
3646	NXT2
3647	OAF
3648	OAS1
3649	OAS2
3650	OAS3
3651	OASL
3652	OBP2A
3653	OCEL1
3654	OCRL
3655	ODAM
3656	ODC1
3657	ODF3L1
3658	OFCC1
3659	OFD1
3660	OGDH
3661	OGFOD2
3662	OGFR
3663	OGG1
3664	OIP5
3665	OLFM4
3666	OLIG2
3667	OMA1
3668	OMD
3669	OPA1
3670	OPN4
3671	OPRK1
3672	OPRPN
3673	OPTN
3674	OR10A5
3675	OR10A7
3676	OR10AG1
3677	OR10J1
3678	OR13A1
3679	OR14A16
3680	OR1F1
3681	OR1I1
3682	OR1S2
3683	OR2B11
3684	OR2F1
3685	OR2H2
3686	OR2J3
3687	OR2M4
3688	OR2T11
3689	OR2Z1
3690	OR4C16
3691	OR4C3
3692	OR4E2
3693	OR4F6
3694	OR4K1
3695	OR4S1
3696	OR4X1
3697	OR51B5
3698	OR51V1
3699	OR52B2
3700	OR52B6
3701	OR52J3
3702	OR5B2
3703	OR5D2P
3704	OR5H14
3705	OR5K1
3706	OR5K2
3707	OR5M9
3708	OR7A10
3709	OR7G1
3710	OR8B8
3711	OR9A2
3712	ORAOV1
3713	ORC1
3714	ORC5
3715	ORM1
3716	ORM2
3717	OSBPL11
3718	OSBPL2
3719	OSBPL8
3720	OSBPL9
3721	OSGEPL1
3722	OSGIN1
3723	OSM
3724	OSMR
3725	OSTM1
3726	OTOF
3727	OTUB1
3728	OTUD6B
3729	OTULIN
3730	OTX1
3731	OVOL1
3732	OVOL2
3733	OXA1L
3734	OXNAD1
3735	P2RX1
3736	P2RY14
3737	P2RY2
3738	P3H1
3739	P3H2
3740	P4HA2
3741	P4HB
3742	PA2G4
3743	PABPC3
3744	PABPC4L
3745	PABPN1
3746	PACS2
3747	PADI1
3748	PAF1
3749	PAFAH1B1
3750	PAFAH1B3
3751	PAICS
3752	PAK1
3753	PAK1IP1
3754	PAK3
3755	PAK4
3756	PAK5
3757	PALB2
3758	PALLD
3759	PALMD
3760	PAM
3761	PAM16
3762	PAMR1
3763	PAN2
3764	PAN3
3765	PANK2
3766	PANK4
3767	PAPD7
3768	PAPOLA
3769	PAPOLG
3770	PARD6B
3771	PARG
3772	PARK7
3773	PARL
3774	PARP1
3775	PARP12
3776	PARP14
3777	PARP16
3778	PARP2
3779	PARP3
3780	PARP4
3781	PARVA
3782	PARVG
3783	PASK
3784	PATE2
3785	PATJ
3786	PATZ1
3787	PAWR
3788	PAX3
3789	PAX4
3790	PAX7
3791	PAXBP1
3792	PAXIP1
3793	PBK
3794	PBOV1
3795	PBX1
3796	PBX2
3797	PCBP2P1
3798	PCBP4
3799	PCDHA1
3800	PCDHA10
3801	PCDHA2
3802	PCDHA3
3803	PCDHA4
3804	PCDHA5
3805	PCDHA6
3806	PCDHA8
3807	PCDHA9
3808	PCDHAC1
3809	PCDHAC2
3810	PCDHB10
3811	PCDHB13
3812	PCDHB2
3813	PCDHB5
3814	PCDHB6
3815	PCDHB8
3816	PCDHGA1
3817	PCDHGA10
3818	PCDHGA2
3819	PCDHGA3
3820	PCDHGA4
3821	PCDHGA8
3822	PCDHGA9
3823	PCDHGB2
3824	PCDHGB3
3825	PCDHGB5
3826	PCDHGB6
3827	PCDHGB7
3828	PCDHGC3
3829	PCDHGC5
3830	PCGF2
3831	PCGF5
3832	PCGF6
3833	PCID2
3834	PCIF1
3835	PCLAF
3836	PCMT1
3837	PCMTD2
3838	PCNA
3839	PCNT
3840	PCSK2
3841	PCSK9
3842	PCYOX1
3843	PDC
3844	PDCD1
3845	PDCD10
3846	PDCD11
3847	PDCD2
3848	PDCD2L
3849	PDCD4
3850	PDCD5
3851	PDCD6
3852	PDCD6IP
3853	PDCD7
3854	PDCL
3855	PDE12
3856	PDE1B
3857	PDE3A
3858	PDE4C
3859	PDE4DIP
3860	PDE6C
3861	PDE6H
3862	PDE7A
3863	PDE8A
3864	PDE9A
3865	PDGFC
3866	PDGFRA
3867	PDGFRB
3868	PDGFRL
3869	PDHB
3870	PDIA6
3871	PDIK1L
3872	PDK3
3873	PDLIM5
3874	PDP1
3875	PDPK1
3876	PDRG1
3877	PDS5B
3878	PDSS1
3879	PDSS2
3880	PDX1
3881	PDXK
3882	PDZD8
3883	PDZK1
3884	PEA15
3885	PEAK1
3886	PECR
3887	PELI1
3888	PERP
3889	PES1
3890	PEX1
3891	PEX13
3892	PEX16
3893	PEX2
3894	PEX7
3895	PFDN1
3896	PFDN5
3897	PFKFB2
3898	PFN1
3899	PGAM5
3900	PGAP2
3901	PGAP3
3902	PGF
3903	PGGHG
3904	PGGT1B
3905	PGK1
3906	PGLS
3907	PGLYRP1
3908	PGLYRP4
3909	PGM3
3910	PGP
3911	PGPEP1
3912	PGR
3913	PGRMC1
3914	PGS1
3915	PHB2
3916	PHC3
3917	PHF1
3918	PHF11
3919	PHF13
3920	PHF2
3921	PHF20
3922	PHF21A
3923	PHF21B
3924	PHF23
3925	PHF5A
3926	PHF6
3927	PHF7
3928	PHF8
3929	PHIP
3930	PHKA2
3931	PHKBP2
3932	PHKG1
3933	PHLDA1
3934	PHLDB1
3935	PHLDB2
3936	PHOX2B
3937	PHTF1
3938	PI15
3939	PI3
3940	PI4K2A
3941	PI4KA
3942	PI4KB
3943	PIAS1
3944	PIAS2
3945	PIAS4
3946	PICALM
3947	PIF1
3948	PIGB
3949	PIGF
3950	PIGK
3951	PIGM
3952	PIGN
3953	PIGO
3954	PIGQ
3955	PIGT
3956	PIGV
3957	PIK3C2A
3958	PIK3C3
3959	PIK3CA
3960	PIK3CB
3961	PIK3CD-AS1
3962	PIK3R1
3963	PIK3R2
3964	PIK3R4
3965	PILRA
3966	PIM1
3967	PIM2
3968	PIMREG
3969	PIN1
3970	PINK1
3971	PIP4K2A
3972	PIP4K2B
3973	PIP5K1A
3974	PIP5K1C
3975	PITPNB
3976	PITPNM1
3977	PITPNM2
3978	PITX2
3979	PIWIL4
3980	PJA1
3981	PJA2
3982	PKD1
3983	PKD1L3
3984	PKD2
3985	PKD2L1
3986	PKD2L2
3987	PKHD1
3988	PKIA
3989	PKIG
3990	PKMYT1
3991	PKN2
3992	PKP2
3993	PKP3
3994	PLA2G10
3995	PLA2G1B
3996	PLA2G2A
3997	PLA2G2F
3998	PLA2G6
3999	PLAA
4000	PLAGL1
4001	PLAGL2
4002	PLAT
4003	PLAUR
4004	PLB1
4005	PLCB1
4006	PLCD3
4007	PLCG1
4008	PLCG2
4009	PLCH1
4010	PLD4
4011	PLEC
4012	PLEK2
4013	PLEKHA1
4014	PLEKHA6
4015	PLEKHA7
4016	PLEKHB1
4017	PLEKHG2
4018	PLEKHG3
4019	PLEKHG4
4020	PLEKHG6
4021	PLEKHG7
4022	PLEKHJ1
4023	PLEKHM1
4024	PLEKHO1
4025	PLEKHS1
4026	PLG
4027	PLGRKT
4028	PLIN2
4029	PLIN3
4030	PLK1
4031	PLK2
4032	PLK3
4033	PLK4
4034	PLLP
4035	PLOD1
4036	PLOD2
4037	PLOD3
4038	PLP1
4039	PLPP2
4040	PLPP6
4041	PLS1
4042	PLS3
4043	PLSCR1
4044	PLSCR3
4045	PLXDC1
4046	PLXNA1
4047	PLXNA3
4048	PLXNB1
4049	PLXNB2
4050	PM20D2
4051	PMAIP1
4052	PMCH
4053	PMEL
4054	PMEPA1
4055	PMF1
4056	PML
4057	PMM1
4058	PMM2
4059	PMPCA
4060	PMS1
4061	PMS2
4062	PMS2P9
4063	PNKP
4064	PNLDC1
4065	PNLIPRP1
4066	PNMA2
4067	PNMA8A
4068	PNN
4069	PNO1
4070	PNPLA4
4071	PNPLA6
4072	PNPT1
4073	PNRC2
4074	POC5
4075	POFUT1
4076	POGK
4077	POGZ
4078	POLA1
4079	POLA2
4080	POLB
4081	POLD1
4082	POLD3
4083	POLD4
4084	POLDIP2
4085	POLDIP3
4086	POLE
4087	POLE2
4088	POLE3
4089	POLG
4090	POLG2
4091	POLH
4092	POLI
4093	POLK
4094	POLM
4095	POLN
4096	POLQ
4097	POLR1B
4098	POLR1C
4099	POLR2A
4100	POLR2B
4101	POLR2C
4102	POLR2D
4103	POLR2E
4104	POLR2F
4105	POLR2G
4106	POLR2H
4107	POLR2I
4108	POLR2J
4109	POLR2J4
4110	POLR2K
4111	POLR2L
4112	POLR3B
4113	POLR3C
4114	POLR3D
4115	POLR3F
4116	POLR3GL
4117	POLR3K
4118	POLRMT
4119	POM121
4120	POMC
4121	POMGNT1
4122	POMT2
4123	PON2
4124	POP7
4125	POR
4126	PORCN
4127	POT1
4128	POTEG
4129	POU2F1
4130	POU2F2
4131	POU4F1
4132	POU4F3
4133	POU6F2
4134	PPA1
4135	PPAN
4136	PPARA
4137	PPCS
4138	PPFIA1
4139	PPFIBP1
4140	PPIB
4141	PPIC
4142	PPIG
4143	PPIH
4144	PPIL1
4145	PPIL2
4146	PPIP5K1
4147	PPIP5K2
4148	PPL
4149	PPM1A
4150	PPM1D
4151	PPM1E
4152	PPM1F
4153	PPME1
4154	PPP1CC
4155	PPP1R10
4156	PPP1R13B
4157	PPP1R13L
4158	PPP1R15A
4159	PPP1R15B
4160	PPP1R2
4161	PPP1R32
4162	PPP1R3A
4163	PPP1R8
4164	PPP2CA
4165	PPP2CB
4166	PPP2R1A
4167	PPP2R1B
4168	PPP2R2A
4169	PPP2R3A
4170	PPP2R3C
4171	PPP2R5A
4172	PPP2R5C
4173	PPP2R5D
4174	PPP2R5E
4175	PPP3CA
4176	PPP3CB
4177	PPP3CC
4178	PPP3R1
4179	PPP4R3A
4180	PPP4R3B
4181	PPP5C
4182	PPP6C
4183	PPRC1
4184	PPWD1
4185	PQBP1
4186	PQLC2
4187	PQLC2L
4188	PRAM1
4189	PRAMEF33
4190	PRB1
4191	PRB3
4192	PRC1
4193	PRCC
4194	PRDM10
4195	PRDM2
4196	PRDM4
4197	PRDM6
4198	PRDX1
4199	PRDX2
4200	PRDX3
4201	PRELID1
4202	PRELID3B
4203	PRIM1
4204	PRIMA1
4205	PRKAA1
4206	PRKAA2
4207	PRKAB1
4208	PRKACB
4209	PRKACG
4210	PRKAG3
4211	PRKAR1A
4212	PRKAR1B
4213	PRKAR2B
4214	PRKCA
4215	PRKCD
4216	PRKCE
4217	PRKCQ
4218	PRKCSH
4219	PRKCZ
4220	PRKD1
4221	PRKD2
4222	PRKD3
4223	PRKDC
4224	PRKN
4225	PRKRA
4226	PRLR
4227	PRM2
4228	PRMT1
4229	PRMT7
4230	PRMT8
4231	PRND
4232	PRNP
4233	PROC
4234	PROCR
4235	PROK1
4236	PROM1
4237	PROSER2
4238	PRPF18
4239	PRPF19
4240	PRPF3
4241	PRPF31
4242	PRPF38A
4243	PRPF39
4244	PRPF4
4245	PRPF40B
4246	PRPF4B
4247	PRPF8
4248	PRPH
4249	PRPSAP1
4250	PRPSAP2
4251	PRR11
4252	PRR14
4253	PRR15
4254	PRR19
4255	PRR3
4256	PRR4
4257	PRR5
4258	PRRG2
4259	PRRG4
4260	PRRT2
4261	PRSS16
4262	PRSS22
4263	PRSS23
4264	PRSS50
4265	PRSS55
4266	PRSS8
4267	PRTFDC1
4268	PRTN3
4269	PRUNE1
4270	PRX
4271	PSAP
4272	PSEN1
4273	PSIP1
4274	PSKH2
4275	PSMA1
4276	PSMA2
4277	PSMA3
4278	PSMA4
4279	PSMA5
4280	PSMA6
4281	PSMA7
4282	PSMB10
4283	PSMB3
4284	PSMB4
4285	PSMB5
4286	PSMB6
4287	PSMB8
4288	PSMB9
4289	PSMC1
4290	PSMC2
4291	PSMC3
4292	PSMC5
4293	PSMC6
4294	PSMD10
4295	PSMD11
4296	PSMD12
4297	PSMD13
4298	PSMD14
4299	PSMD3
4300	PSMD4
4301	PSMD6
4302	PSMD9
4303	PSME1
4304	PSME3
4305	PSME4
4306	PSMF1
4307	PSMG1
4308	PSMG3
4309	PSRC1
4310	PTBP1
4311	PTBP2
4312	PTCD2
4313	PTCD3
4314	PTCRA
4315	PTEN
4316	PTGDR2
4317	PTGES
4318	PTGES3
4319	PTGIR
4320	PTGS1
4321	PTGS2
4322	PTH
4323	PTK2
4324	PTK6
4325	PTMA
4326	PTOV1
4327	PTP4A1
4328	PTPA
4329	PTPN1
4330	PTPN14
4331	PTPN21
4332	PTPN22
4333	PTPN23
4334	PTPN6
4335	PTPRC
4336	PTPRCAP
4337	PTPRD
4338	PTPRF
4339	PTPRK
4340	PTPRQ
4341	PTPRU
4342	PTRH1
4343	PTRHD1
4344	PTTG1
4345	PUM1
4346	PUM2
4347	PURG
4348	PUS1
4349	PWP1
4350	PWP2
4351	PXDC1
4352	PXDNL
4353	PYCARD
4354	PYCR3
4355	PYGO2
4356	PYM1
4357	PYROXD1
4358	QARS
4359	QRICH1
4360	QSOX1
4361	QSOX2
4362	R3HCC1
4363	R3HDM1
4364	R3HDM2
4365	RAB11FIP1
4366	RAB11FIP5
4367	RAB12
4368	RAB14
4369	RAB1A
4370	RAB1B
4371	RAB20
4372	RAB21
4373	RAB22A
4374	RAB23
4375	RAB25
4376	RAB28
4377	RAB29
4378	RAB2A
4379	RAB33B
4380	RAB34
4381	RAB35
4382	RAB38
4383	RAB3GAP2
4384	RAB3IP
4385	RAB41
4386	RAB5A
4387	RAB5B
4388	RAB6B
4389	RAB8A
4390	RAB9A
4391	RAB9B
4392	RABEP2
4393	RABGGTA
4394	RABGGTB
4395	RABL6
4396	RAC1
4397	RAC2
4398	RACGAP1
4399	RACK1
4400	RAD1
4401	RAD17
4402	RAD18
4403	RAD21
4404	RAD23A
4405	RAD23B
4406	RAD50
4407	RAD51
4408	RAD51AP1
4409	RAD51AP2
4410	RAD51B
4411	RAD51C
4412	RAD51D
4413	RAD52
4414	RAD54B
4415	RAD54L
4416	RAD54L2
4417	RAD9A
4418	RAD9B
4419	RAE1
4420	RAF1
4421	RAG1
4422	RAG2
4423	RAI14
4424	RALB
4425	RALGAPA1
4426	RALGAPB
4427	RALGPS1
4428	RALY
4429	RAN
4430	RANBP1
4431	RANBP2
4432	RANBP3
4433	RANBP6
4434	RANBP9
4435	RAP1A
4436	RAP1GDS1
4437	RAPGEF1
4438	RAPGEF2
4439	RAPGEF5
4440	RAPGEF6
4441	RAPH1
4442	RAPSN
4443	RARA
4444	RARS
4445	RARS2
4446	RASA1
4447	RASAL2
4448	RASGEF1C
4449	RASGRF2
4450	RASGRP1
4451	RASL11A
4452	RASSF7
4453	RASSF8
4454	RAVER1
4455	RAX2
4456	RB1
4457	RB1CC1
4458	RBBP4
4459	RBBP6
4460	RBBP8
4461	RBCK1
4462	RBFOX3
4463	RBL1
4464	RBM10
4465	RBM12
4466	RBM12B
4467	RBM14
4468	RBM15
4469	RBM17
4470	RBM18
4471	RBM23
4472	RBM24
4473	RBM26
4474	RBM3
4475	RBM33
4476	RBM34
4477	RBM38
4478	RBM39
4479	RBM45
4480	RBM47
4481	RBM5
4482	RBM6
4483	RBM7
4484	RBM8A
4485	RBMX
4486	RBMX2
4487	RBMXL1
4488	RBMXP1
4489	RBPJL
4490	RBPMS
4491	RBX1
4492	RC3H1
4493	RC3H2
4494	RCAN1
4495	RCAN2
4496	RCAN3
4497	RCC1
4498	RCC2
4499	RCHY1
4500	RCN2
4501	RCOR1
4502	RCOR3
4503	RDH13
4504	RDM1
4505	RDX
4506	RECK
4507	RECQL
4508	RECQL4
4509	RECQL5
4510	REG1A
4511	RELA
4512	RELN
4513	REN
4514	REPIN1
4515	REPS1
4516	RER1
4517	RERE
4518	RERG
4519	RET
4520	RETNLB
4521	REV1
4522	REV3L
4523	REXO4
4524	REXO5
4525	RFC1
4526	RFC2
4527	RFC3
4528	RFC4
4529	RFC5
4530	RFNG
4531	RFPL2
4532	RFWD2
4533	RFWD3
4534	RFX4
4535	RFX5
4536	RFX7
4537	RFXANK
4538	RFXAP
4539	RGCC
4540	RGMB
4541	RGP1
4542	RGS1
4543	RGS16
4544	RGS22
4545	RGS5
4546	RGS7BP
4547	RHAG
4548	RHBDF1
4549	RHBDL2
4550	RHCG
4551	RHEB
4552	RHOA
4553	RHOB
4554	RHOBTB3
4555	RHOC
4556	RHOD
4557	RHOG
4558	RHOT2
4559	RIDA
4560	RIF1
4561	RILPL1
4562	RIMS1
4563	RIMS2
4564	RIMS3
4565	RIN2
4566	RING1
4567	RINT1
4568	RIOK1
4569	RIOK2
4570	RIOK3
4571	RIOX1
4572	RIPK1
4573	RIPK2
4574	RIPK4
4575	RIPOR3
4576	RITA1
4577	RLF
4578	RLIMP3
4579	RMI1
4580	RMI2
4581	RMND5A
4582	RMND5B
4583	RN7SL8P
4584	RNASE2
4585	RNASE6
4586	RNASEH2A
4587	RNASEH2B
4588	RNASEH2C
4589	RNASEL
4590	RND3
4591	RNF11
4592	RNF113A
4593	RNF121
4594	RNF126
4595	RNF128
4596	RNF13
4597	RNF130
4598	RNF135
4599	RNF138
4600	RNF139
4601	RNF14
4602	RNF146
4603	RNF166
4604	RNF167
4605	RNF168
4606	RNF17
4607	RNF20
4608	RNF213
4609	RNF219
4610	RNF220
4611	RNF25
4612	RNF26
4613	RNF34
4614	RNF38
4615	RNF39
4616	RNF40
4617	RNF41
4618	RNF43
4619	RNF44
4620	RNF6
4621	RNF7
4622	RNF8
4623	RNGTT
4624	RNH1
4625	RNMT
4626	RNPC3
4627	RNPS1
4628	ROS1
4629	RP2
4630	RPA1
4631	RPA2
4632	RPA3
4633	RPA4
4634	RPAP2
4635	RPAP3
4636	RPE
4637	RPF1
4638	RPF2
4639	RPGR
4640	RPIA
4641	RPL10A
4642	RPL11
4643	RPL13
4644	RPL13A
4645	RPL13AP17
4646	RPL14
4647	RPL15
4648	RPL17
4649	RPL19P1
4650	RPL21
4651	RPL23
4652	RPL24
4653	RPL27A
4654	RPL30
4655	RPL34
4656	RPL35
4657	RPL35A
4658	RPL36
4659	RPL36A
4660	RPL36AL
4661	RPL37AP1
4662	RPL38
4663	RPL39
4664	RPL4
4665	RPL5
4666	RPL7AP13
4667	RPL8
4668	RPLP0
4669	RPP14
4670	RPP25L
4671	RPP38
4672	RPRD1A
4673	RPRD1B
4674	RPRD2
4675	RPRML
4676	RPS11
4677	RPS12
4678	RPS14
4679	RPS15
4680	RPS16
4681	RPS17
4682	RPS19
4683	RPS23
4684	RPS24
4685	RPS25
4686	RPS27
4687	RPS27A
4688	RPS3
4689	RPS4X
4690	RPS5
4691	RPS6
4692	RPS6KA1
4693	RPS6KA2
4694	RPS6KA4
4695	RPS6KA5
4696	RPS6KB1
4697	RPS6KB2
4698	RPS6KL1
4699	RPS9
4700	RPUSD2
4701	RPUSD3
4702	RRAGA
4703	RRAGB
4704	RRAS
4705	RRAS2
4706	RRBP1
4707	RREB1
4708	RRM1
4709	RRM2
4710	RRM2B
4711	RRN3
4712	RRNAD1
4713	RRP1
4714	RRP1B
4715	RRP9
4716	RRS1
4717	RS1
4718	RSBN1
4719	RSBN1L
4720	RSL1D1
4721	RSL24D1
4722	RSL24D1P6
4723	RSPH1
4724	RSPH14
4725	RSRC1
4726	RSRP1
4727	RSU1
4728	RTEL1
4729	RTF1
4730	RTL6
4731	RTL8C
4732	RTN2
4733	RTN3
4734	RTN4
4735	RTN4RL2
4736	RTP4
4737	RTTN
4738	RUFY1
4739	RUNX1
4740	RUSC2
4741	RUVBL2
4742	RWDD3
4743	RWDD4
4744	RXRG
4745	RYK
4746	RYR2
4747	S100A10
4748	S100A11
4749	S100A13
4750	S100A14
4751	S100A16
4752	S100A2
4753	S100A3
4754	S100A6
4755	S100P
4756	S100Z
4757	S1PR2
4758	S1PR5
4759	SAC3D1
4760	SAE1
4761	SAFB
4762	SAFB2
4763	SAGE1
4764	SAMD1
4765	SAMD14
4766	SAMD4A
4767	SAP30
4768	SAP30BP
4769	SAR1B
4770	SARDH
4771	SARM1
4772	SARS
4773	SART3
4774	SASS6
4775	SAT1
4776	SATB2
4777	SBF1
4778	SBK2
4779	SBNO1
4780	SCAF11
4781	SCAI
4782	SCAMP1
4783	SCAMP3
4784	SCAMP4
4785	SCARF1
4786	SCCPDH
4787	SCD
4788	SCEL
4789	SCFD1
4790	SCFD2
4791	SCN1A
4792	SCN2B
4793	SCN3B
4794	SCN4A
4795	SCN8A
4796	SCNM1
4797	SCNN1D
4798	SCNN1G
4799	SCO2
4800	SCP2
4801	SCPEP1
4802	SCRIB
4803	SCYL2
4804	SCYL3
4805	SDC1
4806	SDC2
4807	SDC4
4808	SDCCAG3
4809	SDCCAG8
4810	SDE2
4811	SDF4
4812	SDHAF1
4813	SDHB
4814	SDHC
4815	SDHD
4816	SDR16C5
4817	SDR39U1
4818	SDR42E1
4819	SEC11A
4820	SEC11C
4821	SEC13
4822	SEC14L3
4823	SEC23A
4824	SEC23B
4825	SEC23IP
4826	SEC24A
4827	SEC24B
4828	SEC24C
4829	SEC63
4830	SEH1L
4831	SEL1L
4832	SELENOF
4833	SELENOS
4834	SELENOT
4835	SELENOV
4836	SEM1
4837	SEMA3B
4838	SEMA3C
4839	SEMA4A
4840	SEMA4B
4841	SEMA4D
4842	SEMA4F
4843	SEMA7A
4844	SEMG1
4845	SEMG2
4846	SENP1
4847	SENP2
4848	SENP5
4849	SENP6
4850	SENP7
4851	SEP-01
4852	SEP-04
